CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
21826,Faculdade Sebrae,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
17590,Faculdade ISAE BRASIL,ISAE,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
18135,Faculdade Estácio de Pernambuco - Estácio PERNAMBUCO,,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Extinta
12923,FACULDADE DE TECNOLOGIA IPANEMA,,Privada,N,N,N,Faculdade,000000003552205,Sorocaba,SP,Ativa
1786,INSTITUTO MACHADENSE DE ENSINO SUPERIOR,IMES,Privada,N,N,N,Faculdade,000000003139003,Machado,MG,Ativa
373,ESCOLA DE SOCIOLOGIA E POLÍTICA DE SÃO PAULO,ESP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1931,INSTITUTO DE ENSINO SUPERIOR FRANCISCANO,IESF,Privada,N,N,N,Faculdade,000000002107506,Paço do Lumiar,MA,Ativa
4252,FACULDADE DE TECNOLOGIA EXPOENTE,FATEC-EXPOENTE,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Extinta
3182,Faculdade UNIRB - ARAPIRACA,F. UNIRB,Privada,N,N,N,Faculdade,000000002700300,Arapiraca,AL,Ativa
734,FACULDADES INTEGRADAS MARIA IMACULADA,FIMI,Privada,N,N,N,Faculdade,000000003530706,Mogi Guaçu,SP,Ativa
25806,FACULDADE ANCLIVEPA DE NATAL,,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Ativa
3568,FACULDADE DE DESENVOLVIMENTO E INTEGRAÇÃO REGIONAL,FADIRE,Privada,N,N,N,Faculdade,000000002612505,Santa Cruz do Capibaribe,PE,Extinta
1974,INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAXIAS,ISEC,Privada,N,N,N,Faculdade,000000002103000,Caxias,MA,Ativa
197,FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ,FESPPR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
2022,FACULDADE DE ROLIM DE MOURA,FAROL,Privada,N,N,N,Faculdade,000000001100288,Rolim de Moura,RO,Ativa
265,CENTRO UNIVERSITÁRIO DAS FACULDADES INTEGRADAS DE OURINHOS,Unifio,Privada,N,N,N,Centro Universitário,000000003534708,Ourinhos,SP,Ativa
22659,Faculdade SEB de Ribeirão Preto,SEBRP,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
3502,FACULDADE DA FRONTEIRA - FAF,FAF,Pública,N,N,N,Faculdade,000000004102604,Barracão,PR,Extinta
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Pública,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
24376,Faculdade de Tecnologia e Ciências - FTC Teixeira de Freitas,FTC,Privada,N,N,N,Faculdade,000000002931350,Teixeira de Freitas,BA,Ativa
1876,FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU,FMPFM,Pública,N,N,N,Faculdade,000000003530706,Mogi Guaçu,SP,Ativa
27,Centro Universitário Vale do Rio Verde,null,Privada,N,N,N,Centro Universitário,000000003169307,Três Corações,MG,Ativa
1325,FACULDADE DE APUCARANA,FAP,Privada,N,N,N,Faculdade,000000004101408,Apucarana,PR,Ativa
10950,FACULDADE MARECHAL CÂNDIDO RONDON,FAMAR,Privada,N,N,N,Faculdade,000000001100122,Ji-Paraná,RO,Extinta
3190,INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA,ISEG,Privada,N,N,N,Faculdade,000000003516705,Garça,SP,Extinta
2499,FASS - FACULDADE SOCIAL SUL AMERICANA,null,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Extinta
522,CENTRO UNIVERSITÁRIO CELSO LISBOA,UCL,Privada,N,N,N,Centro Universitário,000000003304557,Rio de Janeiro,RJ,Ativa
22178,Faculdade Pitagoras Anhanguera de Três Lagoas,,Privada,N,N,N,Faculdade,000000005008305,Três Lagoas,MS,Ativa
21492,INSTITUTO DE PÓS-GRADUAÇÃO E ATUALIZAÇÃO EM ODONTOLOGIA,IPENO,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000004205407,Florianópolis,SC,Ativa
1893,Faculdade Unirb - Feira de Santana,F. UNIRB,Privada,N,N,N,Faculdade,000000002910800,Feira de Santana,BA,Ativa
3779,FACULDADE ESTÁCIO DE SANTO ANDRÉ,ESTÁCIO SANTO ANDRÉ,Privada,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
15793,Faculdade de Tecnologia de São Sebastião,Fatec SS,Pública,N,N,N,Faculdade,000000003550704,São Sebastião,SP,Ativa
5360,FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA,ANCHIETA,Privada,N,N,N,Faculdade,000000003556503,Várzea Paulista,SP,Extinta
67,ESCOLA DE ENGENHARIA DE PIRACICABA,EEP/FUMEP,Pública,N,N,N,Faculdade,000000003538709,Piracicaba,SP,Ativa
12899,FACULDADE IBRA DE MINAS GERAIS,FACULDADE FIBMG,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Ativa
22194,FACULDADE ATENAS SETE LAGOAS,,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
13666,FACULDADE DE DIREITO DE CONTAGEM,FDCON,Privada,N,N,N,Faculdade,000000003118601,Contagem,MG,Ativa
2917,FACULDADE BRASIL NORTE,FABRAN,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
2513,Faculdade Positivo Londrina,FPL,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Ativa
2811,FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO,FAPCOM,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
3869,INSTITUTO FLORENCE DE ENSINO SUPERIOR,IFES,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
384,Universidade Evangélica de Goiás,UniEVANGÉLICA,Privada,N,N,N,Universidade,000000005201108,Anápolis,GO,Ativa
24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,Pública,N,N,N,Universidade,000000002913606,Ilhéus,BA,Ativa
19853,Faculdade Dom Bosco Paraná,Dom Bosco Paraná,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Ativa
2442,FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO,PIO XII - BIO,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Ativa
742,FACULDADE DE ARQUITETURA E URBANISMO DE PERNAMBUCO,FAUPE,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Extinta
517,FACULDADE DE EDUCAÇÃO SÃO LUÍS,FESL,Privada,N,N,N,Faculdade,000000003524303,Jaboticabal,SP,Ativa
14129,Faculdade Presidente Antônio Carlos de Curvelo,FUNEES Curvelo,Privada,N,N,N,Faculdade,000000003120904,Curvelo,MG,Extinta
862,FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE,FESCG,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
3790,FACULDADE DE TECNOLOGIA ENSITEC,ENSITEC,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
710,FACULDADE BÉTHENCOURT DA SILVA,FABES,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Extinta
1468,FACULDADE ESAMC UBERLÂNDIA,ESAMC,Privada,N,N,N,Faculdade,000000003170206,Uberlândia,MG,Ativa
2240,FACULDADE DE FORTALEZA,FAFOR,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
1544,FACULDADE DECISÃO,FADEC,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Extinta
2202,INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA,ISEPE Guaratuba,Privada,N,N,N,Faculdade,000000004109609,Guaratuba,PR,Ativa
21616,FACULDADE ATUALIZA,ATUALIZA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
4702,CENTRO UNIVERSITÁRIO BRASILEIRO,UNIBRA,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
13775,FACULDADE DE TECNOLOGIA IBRATE,FAITEC,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
13889,FACULDADE ITAPURANGA,null,Privada,N,N,N,Faculdade,000000005211206,Itapuranga,GO,Ativa
4606,FACULDADE DE TECNOLOGIA CONTEC - UNIDADE DE CARAPINA,CONTEC,Privada,N,N,N,Faculdade,000000003205002,Serra,ES,Extinta
410,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,FCHE,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
2151,INSTITUTO SUPERIOR DE EDUCAÇÃO BERLAAR,IBERLAAR,Privada,N,N,N,Faculdade,000000003148103,Patrocínio,MG,Extinta
2313,FACULDADE DE TEOLOGIA DE BOA VISTA,FATEBOV,Privada,N,N,N,Faculdade,000000001400100,Boa Vista,RR,Extinta
22316,FACULDADE NOVE DE JULHO MAUÁ,NOVE_MAUÁ,Privada,N,N,N,Faculdade,000000003529401,Mauá,SP,Ativa
4518,FACULDADE REGIONAL PALMITOS,FAP,Privada,N,N,N,Faculdade,000000004212106,Palmitos,SC,Ativa
2322,FACULDADE ATENEU,FATE,Privada,N,N,N,Faculdade,000000003205200,Vila Velha,ES,Extinta
22736,Faculdade UNISUL de Itajaí,null,Privada,N,N,N,Faculdade,000000004208203,Itajaí,SC,Ativa
3209,FACULDADE DE ARAÇATUBA,,Privada,N,N,N,Faculdade,000000003502804,Araçatuba,SP,Extinta
513,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,Privada,N,N,N,Universidade,000000003127701,Governador Valadares,MG,Ativa
1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Privada,N,N,N,Centro Universitário,000000001302603,Manaus,AM,Ativa
6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,Pública,N,N,N,Universidade,000000003146107,Ouro Preto,MG,Ativa
24217,FACULDADE BRASILEIRA DE NEGÓCIOS INOVADORES,FABRANI,Privada,N,N,N,Faculdade,000000003524303,Jaboticabal,SP,Ativa
1115,FACULDADE SANTA TEREZINHA,CEST,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
22086,Faculdade de Educação Social da Bahia,FAESB,Privada,N,N,N,Faculdade,000000002932903,Valença,BA,Ativa
13677,FACULDADE DE TECNOLOGIA SENAI CIC,null,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
25445,Escola Superior do Ar,EAR,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
24404,FACULDADE ATENAS CENTRO DE MINAS,,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
23201,Instituto de Educação Superior UNISUL de Itajaí,,Privada,N,N,N,Faculdade,000000004208203,Itajaí,SC,Ativa
2465,FACULDADE IBMEC SÃO PAULO,IBMEC SP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
3815,FACULDADE DE DIREITO DE ALTA FLORESTA,null,Privada,N,N,N,Faculdade,000000005100250,Alta Floresta,MT,Ativa
1122,FACULDADE REGES DE OSVALDO CRUZ,null,Privada,N,N,N,Faculdade,000000003534609,Osvaldo Cruz,SP,Ativa
21939,FACULDADE METROPOLITANA DE NOVO HAMBURGO,FAMENOVO,Privada,N,N,N,Faculdade,000000004313409,Novo Hamburgo,RS,Extinta
608,"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES""",ESEFIC,Pública,N,N,N,Faculdade,000000003513405,Cruzeiro,SP,Ativa
14247,Faculdade Presidente Antônio Carlos de Tupaciguara,,Privada,N,N,N,Faculdade,000000003169604,Tupaciguara,MG,Extinta
4201,FACULDADES INTEGRADAS DO BRASIL UNIFUTURO,Faculdade Unifuturo,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
3876,Faculdade Unyleya,null,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
940,Faculdades Magsul,FAMAG,Privada,N,N,N,Faculdade,000000005006606,Ponta Porã,MS,Ativa
3394,FACULDADE VALE DO IPIRANGA,FAVAPI,Privada,N,N,N,Faculdade,000000003150802,Piranga,MG,Extinta
14170,Faculade Presidente Antônio Carlos de Nepomuceno,FUNEES Nepomuceno,Privada,N,N,N,Faculdade,000000003144607,Nepomuceno,MG,Extinta
21095,Academia Militar das Agulhas Negras,AMAN,Pública,N,N,N,Centro Universitário,000000003304201,Resende,RJ,Ativa
939,FACULDADE CATÓLICA DE ANÁPOLIS,CATÓLICA DE ANÁPOLIS,Privada,N,N,N,Faculdade,000000005201108,Anápolis,GO,Ativa
670,UNIVERSIDADE SÃO FRANCISCO,USF,Privada,S,S,N,Universidade,000000003507605,Bragança Paulista,SP,Ativa
3523,FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,null,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
59,FACULDADE DE DIREITO DE FRANCA,FDF,Pública,N,N,N,Faculdade,000000003516200,Franca,SP,Ativa
4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,null,Privada,N,N,N,Faculdade,000000003545803,Santa Bárbara d´Oeste,SP,Ativa
3675,Sinal Faculdade de Ciências Humanas e Sociais,SINAL,Privada,N,N,N,Faculdade,000000001200401,Rio Branco,AC,Ativa
24275,Faculdade Unificada do Estado de São Paulo,FAUESP - online,Privada,N,N,N,Faculdade,000000003529401,Mauá,SP,Ativa
22644,FACULDADE DO CEFI,FACEFI,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
18059,FACULDADE SANTO ANTONIO DE QUEIMADAS,FSAQ,Privada,N,N,N,Faculdade,000000002925808,Queimadas,BA,Ativa
2530,FACULDADE DE GUARULHOS,FAG,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
371,FACULDADE DE MÚSICA CARLOS GOMES,FMCG,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1041,UNIVERSIDADE DO VALE DO TAQUARI,UNIVATES,Privada,S,N,N,Universidade,000000004311403,Lajeado,RS,Ativa
2571,CENTRO UNIVERSITÁRIO REDENTOR,FACREDENTOR,Privada,N,N,N,Centro Universitário,000000003302205,Itaperuna,RJ,Ativa
2451,FACULDADES INTEGRADAS IPIRANGA,FAINTIPI,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Extinta
4059,"FACULDADE DE SAÚDE, CIÊNCIAS E TECNOLOGIA - FACESB",FACESB,Privada,N,N,N,Faculdade,000000003549409,São Joaquim da Barra,SP,Ativa
2590,FACULDADE DE CIÊNCIA DA COMPUTAÇÃO E INFORMÁTICA SILVA SERPA,FASS,Privada,N,N,N,Faculdade,000000003305208,São Pedro da Aldeia,RJ,Extinta
17438,Faculdade Católica Cavanis do Sudoeste do Pará,FCCSPA,Privada,N,N,N,Faculdade,000000001505031,Novo Progresso,PA,Ativa
14509,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IFBAIANO,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000002927408,Salvador,BA,Ativa
15357,Faculdade Presidente Antônio Carlos de Ubá,,Privada,N,N,N,Faculdade,000000003169901,Ubá,MG,Ativa
19173,FACULDADES INTEGRADAS DO CEARÁ - UniFIC,FACULDADE UniFIC,Privada,N,N,N,Faculdade,000000002305506,Iguatu,CE,Ativa
17291,FACULDADE FAPAF,FAPAF,Pública,N,N,N,Faculdade,000000001717503,Pium,TO,Ativa
25377,FACULDADE INPRO,FACINPRO,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
3400,FACULDADE DE PENÁPOLIS,null,Privada,N,N,N,Faculdade,000000003537305,Penápolis,SP,Ativa
2843,FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA,FCMS/JF,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Ativa
17161,"Centro de Formação, Treinamento e Aperfeiçoamento",Cefor,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
14132,Faculdade Presidente Antônio Carlos de Itanhandu,FAPACI,Privada,N,N,N,Faculdade,000000003133105,Itanhandu,MG,Ativa
1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,Privada,N,N,N,Universidade,000000004209300,Lages,SC,Ativa
1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003550308,São Paulo,SP,Ativa
600,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000002111300,São Luís,MA,Ativa
18077,Faculdade Cosmopolita,,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
13481,FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA,FRB-GV,Privada,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
4218,FACULDADE PEDRO LEOPOLDO,FPL,Privada,N,N,N,Faculdade,000000003149309,Pedro Leopoldo,MG,Ativa
1622,FACULDADE ITA EDUCACIONAL PAULISTA,null,Privada,N,N,N,Faculdade,000000003505302,Barra Bonita,SP,Ativa
2950,Centro Universitário FADERGS,FADERGS,Privada,N,N,N,Centro Universitário,000000004314902,Porto Alegre,RS,Ativa
3775,INSTITUTO UVB.BR,IUVB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
2285,FACULDADE DE PEDAGOGIA DE DORES DO INDAIÁ,FAPEDI,Privada,N,N,N,Faculdade,000000003123205,Dores do Indaiá,MG,Extinta
23191,Faculdade Central do Recife Centro,FACENTRAL REC,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
16894,Faculdade Internacional de São Luís,ISL,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
764,FACULDADE PINHEIRO GUIMARÃES,FAPG,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
14858,FACULDADE DE TECNOLOGIA FRANCISCO MORATO,FFRAMO,Privada,N,N,N,Faculdade,000000003516309,Francisco Morato,SP,Ativa
19277,FACULDADE CAMPOS BELOS,UNICAMPO,Privada,N,N,N,Faculdade,000000004203501,Campo Erê,SC,Ativa
502,CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU,CSJT,Privada,N,N,N,Centro Universitário,000000003548500,Santos,SP,Ativa
2629,AJES - FACULDADE DO VALE DO JURUENA,AJES,Privada,N,N,N,Faculdade,000000005105150,Juína,MT,Ativa
163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Privada,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
1465,FACULDADE DE RIBEIRÃO PRETO,AFARP,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
739,CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO,SÃO CAMILO-ES,Privada,N,N,N,Centro Universitário,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
909,Faculdade Fernanda Bicchieri,null,Privada,N,N,N,Faculdade,000000003300456,Belford Roxo,RJ,Ativa
2949,FACULDADE DO BAIXO PARNAÍBA,FAP,Privada,N,N,N,Faculdade,000000002103208,Chapadinha,MA,Ativa
5511,CENTRO UNIVERSITÁRIO CAMPO REAL,null,Privada,N,N,N,Centro Universitário,000000004109401,Guarapuava,PR,Ativa
1952,CENTRO UNIVERSITÁRIO CATHEDRAL,null,Privada,N,N,N,Centro Universitário,000000005101803,Barra do Garças,MT,Ativa
583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pública,N,N,N,Universidade,000000002304400,Fortaleza,CE,Ativa
199,FACULDADE SÃO LUÍS,FSL,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
2948,REAL FACULDADE DE BRASÍLIA,FU,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
4605,FACULDADE DE CORNÉLIO PROCÓPIO,null,Privada,N,N,N,Faculdade,000000004106407,Cornélio Procópio,PR,Extinta
2676,FACULDADE LA SALLE,null,Privada,N,S,N,Faculdade,000000001302603,Manaus,AM,Ativa
12338,FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA,FACSALLE,Privada,N,N,N,Faculdade,000000004307807,Estrela,RS,Ativa
146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Privada,N,N,N,Centro Universitário,000000003549805,São José do Rio Preto,SP,Ativa
434,FACULDADE SANTA MARCELINA,FASM,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
22514,FACULDADE TIRADENTES DE JABOATÃO DOS GUARARAPES,,Privada,N,N,N,Faculdade,000000002607901,Jaboatão dos Guararapes,PE,Ativa
1415,FACULDADE MAGISTER,MAGISTER,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
3178,INSTITUTO DE EDUCAÇÃO SUPERIOR DE BARUERI,IESB,Privada,N,N,N,Faculdade,000000003505708,Barueri,SP,Extinta
4068,FACULDADE ICESP,ICESP,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
58,FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO,FDSBC,Pública,N,N,N,Faculdade,000000003548708,São Bernardo do Campo,SP,Ativa
20090,FACULDADE REDENTOR METROPOLITANA,FACREDENTOR,Privada,N,N,N,Faculdade,000000003304144,Queimados,RJ,Extinta
14969,FACULDADE DE TECNOLOGIA EM SAÚDE,FATESA,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
13620,FACULDADE ANHANGUERA DE PORTO ALEGRE,null,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
20476,Faculdade ANCLIVEPA,ANCLIVEPA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14165,FACULDADE TRÊS PONTAS,FATEP,Privada,N,N,N,Faculdade,000000003169406,Três Pontas,MG,Ativa
20666,Faculdade ELO,FAELO,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
10323,FACULDADE DE TECNOLOGIA BANDEIRANTES,BANDTEC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
890,ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO,EG,Pública,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
598,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,UNIFEI,Pública,N,N,N,Universidade,000000003132404,Itajubá,MG,Ativa
2656,FACULDADE DE RECIFE,null,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Extinta
582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Pública,N,N,N,Universidade,000000004316907,Santa Maria,RS,Ativa
25665,FACULDADE FRACTAL,FRACTAL,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
3683,FACULDADE UNILAGOS,UNILAGOS,Privada,N,N,N,Faculdade,000000004114401,Mangueirinha,PR,Extinta
23455,Faculdade Integrada Instituto Souza,FASOUZA,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Ativa
4118,Centro Universitário Maurício de Nassau Paulista,UNINASSAU PAULISTA,Privada,N,N,N,Centro Universitário,000000002610707,Paulista,PE,Ativa
1864,FACULDADE DA ASSOCIAÇÃO BRASILIENSE DE EDUCAÇÃO,FABE,Privada,N,N,N,Faculdade,000000004311809,Marau,RS,Ativa
19189,FIP - FACULDADE DE IPORÃ PARANÁ,FIP,Privada,N,N,N,Faculdade,000000004110607,Iporã,PR,Ativa
4613,Centro Universitário FAEMA,UNIFAEMA,Privada,N,N,N,Centro Universitário,000000001100023,Ariquemes,RO,Ativa
19862,Faculdade de Tecnologia Jorge Caram Sabbag,FATEC Bebedouro,Pública,N,N,N,Faculdade,000000003506102,Bebedouro,SP,Ativa
1161,INSPER INSTITUTO DE ENSINO E PESQUISA,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
825,FACULDADE PRESBITERIANA GAMMON,FAGAMMON,Privada,N,N,N,Faculdade,000000003138203,Lavras,MG,Ativa
3970,INSTITUTO SUPERIOR DE EDUCAÇÃO DE PARAISÓPOLIS,FEP,Pública,N,N,N,Faculdade,000000003147303,Paraisópolis,MG,Extinta
19352,Faculdade Paulista de Gestão e Saúde,,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
5303,FACULDADE ANHANGÜERA DE DOURADOS,null,Privada,N,N,N,Faculdade,000000005003702,Dourados,MS,Ativa
3307,FACULDADE DE RIO CLARO,CBTA,Privada,N,N,N,Faculdade,000000003543907,Rio Claro,SP,Ativa
451,CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM,CEULS,Privada,N,S,N,Centro Universitário,000000001506807,Santarém,PA,Ativa
2237,FACULDADE TEOLÓGICA BATISTA EQUATORIAL,FATEBE,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
21442,Faculdade Mega,MEGA,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
23383,FACULDADE NACIONAL,FANAC,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
150,UNIVERSIDADE DE SOROCABA,UNISO,Privada,S,N,N,Universidade,000000003552205,Sorocaba,SP,Ativa
76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Pública,N,N,N,Universidade,000000004202404,Blumenau,SC,Ativa
22073,FACULDADE MACÊDO DE AMORIM,FAMAM,Privada,N,N,N,Faculdade,000000002616407,Vitória de Santo Antão,PE,Ativa
22263,FACULDADE VANGUARDA,,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Ativa
4765,FACULDADE ALFA UMUARAMA,ALFA,Privada,N,N,N,Faculdade,000000004128104,Umuarama,PR,Ativa
1720,FACULDADE MINAS GERAIS,FAMIG,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2221,FACULDADE MADEIRA MAMORÉ,FAMMA,Privada,N,N,N,Faculdade,000000001100205,Porto Velho,RO,Extinta
24213,Instituto de Direito do Nordeste - IDN São Luís,IDN São Luís,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
3311,Faculdade de Educação Avançada do Noroeste Capixaba,FEAC,Privada,N,N,N,Faculdade,000000003200904,Barra de São Francisco,ES,Extinta
1781,FACULDADE INTESP,INTESP,Privada,N,N,N,Faculdade,000000003520905,Ipaussu,SP,Ativa
22636,Faculdade São Francisco Xavier,FACSFX,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Ativa
23215,FACULDADE DO ESTADO DE SÃO PAULO,ESP,Privada,N,N,N,Faculdade,000000003502804,Araçatuba,SP,Ativa
2572,"FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS",FAC,Privada,N,N,N,Faculdade,000000002906501,Candeias,BA,Ativa
3937,Faculdade Anhanguera de Indaiatuba,null,Privada,N,N,N,Faculdade,000000003520509,Indaiatuba,SP,Ativa
22777,FACULDADE VALE DOS CARAJÁS,FVC,Privada,N,N,N,Faculdade,000000001505536,Parauapebas,PA,Ativa
