CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
26097,Faculdade Soberana de Cachoeiro do Itapemirim,SOBERANA,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
3663,FACULDADE FORTIUM DE BRASÍLIA,FFB,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
22405,SVT FACULDADE DE ENSINO SUPERIOR,SVT,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
396,Centro Universitário Ruy Barbosa Wyden,UniRuy Wyden,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
5133,FACULDADE SENAC SÃO MIGUEL DO OESTE,null,Privada,N,N,N,Faculdade,000000004217204,São Miguel do Oeste,SC,Ativa
18703,Ensino Superior Albert Sabin JK,ESAS JK,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
21344,FACULDADE UNICPO,FACULDADE UNICPO,Privada,N,N,N,Faculdade,000000003557006,Votorantim,SP,Ativa
145,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS,FCHS,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Extinta
2853,FACULDADE PITÁGORAS DE TECNOLOGIA DE GUARAPARI,null,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Extinta
321,FACULDADE UNIDAS DE TATUI,FDT,Privada,N,N,N,Faculdade,000000003554003,Tatuí,SP,Extinta
21882,Faculdade Pitágoras de Altamira,,Privada,N,N,N,Faculdade,000000001500602,Altamira,PA,Ativa
1765,FACULDADE DE JOSÉ BONIFÁCIO,FJB,Privada,N,N,N,Faculdade,000000003525706,José Bonifácio,SP,Extinta
24457,Faculdade Paraíso Araripina,FAP,Privada,N,N,N,Faculdade,000000002601102,Araripina,PE,Ativa
143,UNIVERSIDADE DE UBERABA,UNIUBE,Privada,N,N,N,Universidade,000000003170107,Uberaba,MG,Ativa
22715,FACULDADE PITÁGORAS UNOPAR DE CANINDÉ,,Privada,N,N,N,Faculdade,000000002302800,Canindé,CE,Ativa
1409,FACULDADE DO CENTRO LESTE,UCL,Privada,N,N,N,Faculdade,000000003205002,Serra,ES,Ativa
526,CENTRO UNIVERSITÁRIO BRAZ CUBAS,,Privada,N,N,N,Centro Universitário,000000003530607,Mogi das Cruzes,SP,Ativa
1087,CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO,null,Privada,N,N,N,Centro Universitário,000000001100205,Porto Velho,RO,Ativa
1571,FACULDADE UNIME DE CIÊNCIAS SOCIAIS,FCS,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Ativa
2409,CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA,ASCES-UNITA,Privada,S,N,N,Centro Universitário,000000002604106,Caruaru,PE,Ativa
2341,FACULDADE DA ALDEIA DE CARAPICUÍBA,FALC,Privada,N,N,N,Faculdade,000000003510609,Carapicuíba,SP,Extinta
3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,FSJ,Privada,N,N,N,Faculdade,000000002112209,Timon,MA,Ativa
361,Faculdade Paulista de Serviço Social de São Caetano do Sul,FAPSS,Privada,N,N,N,Faculdade,000000003548807,São Caetano do Sul,SP,Ativa
1394,FACULDADE CASTRO ALVES,FCA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
13883,FACULDADE MURIALDO,FAMUR,Privada,N,S,N,Faculdade,000000004305108,Caxias do Sul,RS,Ativa
23099,Faculdade Anhanguera de Palmas,,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
3793,FACULDADE DE FRUTAL,FAF,Privada,N,N,N,Faculdade,000000003127107,Frutal,MG,Ativa
2935,Centro Universitário de Talentos Humanos,Facthus,Privada,N,N,N,Centro Universitário,000000003170107,Uberaba,MG,Ativa
3972,CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO,CESEP,Privada,N,N,N,Faculdade,000000003139003,Machado,MG,Ativa
23236,Escola Superior São Judas de Guarulhos,,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
3643,Faculdades Integradas do Rio Grande do Norte - FANORTES,null,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Extinta
21938,FACULDADE METROPOLITANA DE CAMAQUÃ,FAMECA,Privada,N,N,N,Faculdade,000000004303509,Camaquã,RS,Extinta
142,CENTRO UNIVERSITÁRIO DO TRIÂNGULO,UNITRI,Privada,N,N,N,Centro Universitário,000000003170206,Uberlândia,MG,Ativa
17617,ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA,ENAP,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS,FAMC,Privada,N,N,N,Faculdade,000000003144805,Nova Lima,MG,Ativa
2342,INSTITUTO SUPERIOR DE EDUCAÇÃO CERES,ISE-CERES,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
23895,Faculdade Pitágoras de Cachoeiro de Itapemirim,,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
1723,STRONG BUSINESS SCHOOL,null,Privada,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
507,Faculdade Mais de Ituiutaba,FacMais,Privada,N,N,N,Faculdade,000000003134202,Ituiutaba,MG,Ativa
24899,Faculdade Anhanguera do Amazonas,,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
2491,INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP,ISCECAP,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
1247,FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN,FACINAN,Privada,N,N,N,Faculdade,000000005006200,Nova Andradina,MS,Ativa
2437,FACULDADE ANHANGUERA DE TEIXEIRA DE FREITAS,null,Privada,N,N,N,Faculdade,000000002931350,Teixeira de Freitas,BA,Ativa
282,FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS COSTA BRAGA,FCB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
4295,FACULDADE DE TECNOLOGIA SENAI CETIND,null,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Extinta
2772,INSTITUTO SUPERIOR DE EDUCAÇÃO MANHUMIRIM,FACULDADES DOCTUM,Privada,N,N,N,Faculdade,000000003139508,Manhumirim,MG,Extinta
23842,FACULDADE SENAC CEARA,SENACCE,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
2328,FACULDADE ITEANA DE BOTUCATU,FITB,Privada,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
3989,FACULDADE DE TECNOLOGIA DE JOÃO PESSOA,FATEC,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Extinta
3294,CENTRO UNIVERSITÁRIO FAVENI,UNIFAVENI,Privada,N,N,N,Centro Universitário,000000003518800,Guarulhos,SP,Ativa
21978,Faculdade Edufor de Salvador,EDUFOR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
4421,FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE,FATEC SENAI BH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
25988,FACULDADE PHYSIO CURSOS,FACPHYSIO,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14783,FACULDADE DE TECNOLOGIA SENAI TOLEDO,,Privada,N,N,N,Faculdade,000000004127700,Toledo,PR,Extinta
2549,FACULDADE DE IBIÚNA,null,Privada,N,N,N,Faculdade,000000003519709,Ibiúna,SP,Extinta
17876,FACULDADE ESPÍRITO SANTO,FAES,Privada,N,N,N,Faculdade,000000002910727,Eunápolis,BA,Ativa
21463,FACULDADE DE ENSINO PORTAL,FEP,Privada,N,N,N,Faculdade,000000002309607,Pacajus,CE,Ativa
25392,Faculdade G8,FG8,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
23733,FACULDADE RIO GUARIBAS,FaRG,Privada,N,N,N,Faculdade,000000002208007,Picos,PI,Ativa
13238,INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA,IBEC,Privada,N,N,N,Faculdade,000000003305109,São João de Meriti,RJ,Extinta
2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG,FKMG,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
4590,FACULDADE DE TECNOLOGIA FATEP,FATEP,Privada,N,N,N,Faculdade,000000003543907,Rio Claro,SP,Extinta
1451,FACULDADES INTEGRADAS DE SÃO CARLOS,FADISC,Privada,N,N,N,Faculdade,000000003548906,São Carlos,SP,Extinta
20494,Faculdade Autônoma do Brasil - Maceió,FBR Maceió,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
160,FACULDADE FRASSINETTI DO RECIFE,FAFIRE,Privada,S,N,N,Faculdade,000000002611606,Recife,PE,Ativa
3807,FACULDADE DE TECNOLOGIA IAPEC,IAPEC,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Extinta
11429,FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL,FASURGS,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
1940,FACULDADE DE NOVA SERRANA,FANS,Privada,N,N,N,Faculdade,000000003145208,Nova Serrana,MG,Ativa
22437,Faculdade da Amazônia Legal,FAMA,Privada,N,N,N,Faculdade,000000005103205,Colíder,MT,Ativa
15687,Faculdade de Tecnologia de Pindamonhangaba,FATEC PI,Pública,N,N,N,Faculdade,000000003538006,Pindamonhangaba,SP,Ativa
3964,FACULDADE DE TECNOLOGIA PADRE ANCHIETA,CETEPA,Privada,N,N,N,Faculdade,000000003525904,Jundiaí,SP,Extinta
4239,FACULDADE NACIONAL DE RIO DO SUL,FANRIOS,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Extinta
1500,Faculdade UNIGUAÇU,FAC UNIGUAÇU,Privada,N,N,N,Faculdade,000000004125704,São Miguel do Iguaçu,PR,Ativa
4148,FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ,SENAISC,Privada,N,N,N,Faculdade,000000004216602,São José,SC,Extinta
21935,Fundação Escola Lince Kempim,FELK,Privada,N,N,N,Faculdade,000000001101500,Seringueiras,RO,Ativa
162,CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO,FEBASP,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
22128,Faculdade de Ciências Jurídicas de Campina Grande,,Privada,N,N,N,Faculdade,000000002504009,Campina Grande,PB,Ativa
1650,FACULDADE J. SIMÕES ENSINO SUPERIOR,FABAVI,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Extinta
24400,FACULDADE DOCTUM DE SETE LAGOAS,DOCTUM,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
18304,FACULDADE ARIANO SUASSUNA - UNIVAS,null,Privada,N,N,N,Faculdade,000000001302504,Manacapuru,AM,Ativa
14213,Faculdade Presidente Antônio Carlos de Setubinha,FUNEES,Privada,N,N,N,Faculdade,000000003165552,Setubinha,MG,Extinta
25275,UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE,Pública,N,N,N,Universidade,000000002606002,Garanhuns,PE,Ativa
1937,FACULDADE EVANGÉLICA DE SALVADOR,FACESA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
13643,FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO,FEICS,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
15667,FACULDADE UNIRB - JUAZEIRO,FACULDADE UNIRB,Privada,N,N,N,Faculdade,000000002918407,Juazeiro,BA,Ativa
3488,Centro de Ensino Superior de Conselheiro Lafaiete,CES-CL,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
1086,FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE,FAEC,Privada,N,N,N,Faculdade,000000001100064,Colorado do Oeste,RO,Extinta
2036,Faculdade Estácio do Pará - Estácio FAP,ESTÁCIO FAP,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
12784,FACULDADE DE TECNOLOGIA FTEC,FTEC Novo Hamburgo,Privada,N,N,N,Faculdade,000000004313409,Novo Hamburgo,RS,Ativa
4121,CENTRO UNIVERSITÁRIO MAURICIO DE NASSAU DE ARACAJU,null,Privada,N,N,N,Centro Universitário,000000002800308,Aracaju,SE,Ativa
25634,FACULDADE ATENAS CENTRO DE MATO GROSSO,,Privada,N,N,N,Faculdade,000000005107925,Sorriso,MT,Ativa
17745,Faculdade de São Carlos,FASC,Privada,N,N,N,Faculdade,000000003548906,São Carlos,SP,Ativa
24459,Faculdade Tiradentes de Goiana,FITS,Privada,N,N,N,Faculdade,000000002606200,Goiana,PE,Ativa
584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Pública,N,N,N,Universidade,000000005208707,Goiânia,GO,Ativa
23030,Faculdade Cognitivo,COGNITIVO,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,UNIVISA,Privada,N,N,N,Centro Universitário,000000002616407,Vitória de Santo Antão,PE,Ativa
344,CENTRO UNIVERSITÁRIO UNA,UNA,Privada,N,N,N,Centro Universitário,000000003106200,Belo Horizonte,MG,Ativa
25745,Faculdade Unida de São Paulo - EaD,FAUSP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2457,FACULDADE ISAAC NEWTON,FACINE,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
657,FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA,FAFOPST,Pública,N,N,N,Faculdade,000000002613909,Serra Talhada,PE,Ativa
2488,FACULDADE ANGLICANA DE ERECHIM,FAE,Privada,N,N,N,Faculdade,000000004307005,Erechim,RS,Extinta
22015,Faculdade Municipal de Educação e Meio Ambiente,FAMA,Privada,N,N,N,Faculdade,000000004105706,Clevelândia,PR,Ativa
1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,FACINOR,Privada,N,N,N,Faculdade,000000004113502,Loanda,PR,Ativa
23382,Faculdade UNINORTE Tailândia,UNINORTE,Privada,N,N,N,Faculdade,000000001507953,Tailândia,PA,Ativa
2041,FACULDADE SUDAMÉRICA,SUDAMÉRICA,Privada,N,N,N,Faculdade,000000003115300,Cataguases,MG,Ativa
5265,FACULDADE METROPOLITANA SÃO CARLOS,null,Privada,N,N,N,Faculdade,000000003304151,Quissamã,RJ,Extinta
22074,FACULDADE METROPOLITANA NORTE RIOGRANDENSE,FAMEN,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Ativa
24966,Faculdade Uniavan Rio do Sul,Uniavan,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Ativa
21573,Faculdade Ana Carolina Puga,FAPUGA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
22703,FACULDADE PITÁGORAS DE CONCÓRDIA,,Privada,N,N,N,Faculdade,000000004204301,Concórdia,SC,Ativa
19369,Faculdade CEAM,CEAM,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
18672,Unama Faculdade da Amazônia de Macapá,null,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
1652,FACULDADE DE VITÓRIA,null,Privada,N,N,N,Faculdade,000000003205309,Vitória,ES,Ativa
107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Pública,N,N,N,Universidade,000000003162500,São João del Rei,MG,Ativa
1562,FACULDADE DE ILHA SOLTEIRA,FAISA,Privada,N,N,N,Faculdade,000000003520442,Ilha Solteira,SP,Ativa
3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003136702,Juiz de Fora,MG,Ativa
23876,FACULDADE MONSENHOR HIPOLITO,FMH,Privada,N,N,N,Faculdade,000000002208007,Picos,PI,Ativa
21924,Faculdade Anhanguera de Assis,,Privada,N,N,N,Faculdade,000000003504008,Assis,SP,Extinta
1518,FACULDADE ANHANGUERA DE TAGUATINGA,null,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
21998,Faculdade Pan-Americana de Administração e Direito,FAPAD,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1839,FACULDADES INTEGRADAS DE VÁRZEA GRANDE,FIAVEC,Privada,N,N,N,Faculdade,000000005108402,Várzea Grande,MT,Extinta
4962,CENTRO UNIVERSITÁRIO DE SETE LAGOAS,UNIFEMM,Privada,N,N,N,Centro Universitário,000000003167202,Sete Lagoas,MG,Ativa
874,FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA,FESAV,Privada,N,N,N,Faculdade,000000003205101,Viana,ES,Ativa
944,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO,ESPM,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
2484,Centro Universitário Processus,UNIPROCESSUS,Privada,N,N,N,Centro Universitário,000000005300108,Brasília,DF,Ativa
2477,FACULDADE DE ADMINISTRAÇÃO DE MARIANA,FAMA,Privada,N,N,N,Faculdade,000000003140001,Mariana,MG,Ativa
25763,Faculdade Leonardo da Vinci de Belo Horizonte,,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
12136,FACULDADE DE TECNOLOGIA DO RIO DE JANEIRO,FATERJ,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Extinta
5473,FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA,FACITE,Privada,N,N,N,Faculdade,000000002928109,Santa Maria da Vitória,BA,Ativa
17830,Faculdade Católica de Abaetetuba,FCAB,Privada,N,S,N,Faculdade,000000001500107,Abaetetuba,PA,Ativa
22145,Faculdade de Ciências Jurídicas de Erechim,,Privada,N,N,N,Faculdade,000000004307005,Erechim,RS,Ativa
13466,GRUPO DE NUTRIÇÃO HUMANA,GANEP,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003550308,São Paulo,SP,Ativa
1671,FACULDADE DE ENSINO UNIFICADO DE BELO HORIZONTE,FEUBH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
1709,Centro Universitário Tiradentes de Pernambuco,UNIT PE,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
21262,FACULDADE REGIONAL JAGUARIBANA,FRJ,Privada,N,N,N,Faculdade,000000002300705,Alto Santo,CE,Ativa
25181,FACULDADE ALPHAVILLE,FAVI,Privada,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Privada,N,N,N,Centro Universitário,000000003525904,Jundiaí,SP,Ativa
14128,Faculdade Presidente Antônio Carlos de Vazante,FEES Vazante,Privada,N,N,N,Faculdade,000000003171006,Vazante,MG,Extinta
11376,FACULDADE VILLA-LOBOS DO CONE-LESTE PAULISTA,FAV-COLESP,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Extinta
22119,ESCOLA DE DIREITO FUCAPE,FUCAPE DIREITO,Privada,N,N,N,Faculdade,000000003205309,Vitória,ES,Ativa
264,UNIVERSIDADE SÃO MARCOS,USM,Privada,N,N,N,Universidade,000000003550308,São Paulo,SP,Extinta
15562,Faculdade Batista do Cariri,FBC,Privada,N,N,N,Faculdade,000000002304202,Crato,CE,Ativa
780,UNIVERSIDADE DE CUIABÁ,UNIC/UNIME,Privada,N,N,N,Universidade,000000005103403,Cuiabá,MT,Ativa
1891,Faculdade Sartre COC,FACOC SALVADOR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
1414,CENTRO UNIVERSITÁRIO SÃO LUCAS,UniSL,Privada,N,N,N,Centro Universitário,000000001100205,Porto Velho,RO,Ativa
24205,Faculdade Soberana de Arapiraca,Soberana,Privada,N,N,N,Faculdade,000000002700300,Arapiraca,AL,Ativa
1478,FACULDADE ANHANGUERA DE SÃO BERNARDO,null,Privada,N,N,N,Faculdade,000000003548708,São Bernardo do Campo,SP,Ativa
16781,Faculdade Rio Sono,riso,Privada,N,N,N,Faculdade,000000001716505,Pedro Afonso,TO,Ativa
4431,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN,FACENE/RN,Privada,N,N,N,Faculdade,000000002408003,Mossoró,RN,Ativa
12718,Faculdade Acesita,FACESITA,Privada,N,N,N,Faculdade,000000003168705,Timóteo,MG,Ativa
4530,CENTRO UNIVERSITÁRIO TIRADENTES,UNIT,Privada,N,N,N,Centro Universitário,000000002704302,Maceió,AL,Ativa
17896,FACULDADE BRASILEIRA DE TECNOLOGIA,FBT,Privada,N,N,N,Faculdade,000000002910800,Feira de Santana,BA,Ativa
21819,FACULDADE REGIONAL DO AMAZONAS,FAM,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
17403,FACULDADE ARI DE SÁ,FAS,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
2393,FACULDADE MARISTA,FM,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
11544,FACULDADE METROPOLITANA DE ANÁPOLIS,FAMA,Privada,N,N,N,Faculdade,000000005201108,Anápolis,GO,Ativa
1078,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,null,Privada,N,N,N,Centro Universitário,000000004104303,Campo Mourão,PR,Ativa
3334,FACULDADE DE TECNOLOGIA SÃO GONÇALO,FATESG,Privada,N,N,N,Faculdade,000000003304904,São Gonçalo,RJ,Extinta
25511,FACULDADE SANAR,SANAR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
2616,FACULDADE SANTO ANTÔNIO DE PÁDUA,FASAP,Privada,N,N,N,Faculdade,000000003304706,Santo Antônio de Pádua,RJ,Ativa
1071,Faculdade Nova Roma de Campo Grande,FNR - Campo Grande,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,FAESF,Privada,N,N,N,Faculdade,000000002108207,Pedreiras,MA,Ativa
5052,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,FAETERJ TRÊS RIOS,Pública,N,N,N,Faculdade,000000003306008,Três Rios,RJ,Ativa
25223,FACULDADE ATENAS SORRISO,,Privada,N,N,N,Faculdade,000000005107925,Sorriso,MT,Ativa
17490,FACULDADE JOÃO PAULO II,FAJOP,Privada,N,N,N,Faculdade,000000005218508,Quirinópolis,GO,Ativa
224,Centro Universitário FMABC,FMABC,Privada,N,N,N,Centro Universitário,000000003547809,Santo André,SP,Ativa
17942,Faculdade de Tecnologia do Tatuapé,FATEC-TT,Pública,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
22222,FACULDADE UNIVERITAS UNIVERSUS VERITAS DE PIRACICABA,UNIVERITAS PCBA,Privada,N,N,N,Faculdade,000000003538709,Piracicaba,SP,Ativa
4616,FACULDADE ANHANGUERA DE CAXIAS DO SUL,null,Privada,N,N,N,Faculdade,000000004305108,Caxias do Sul,RS,Ativa
456,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1175,FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS,ESTÁCIO FARGS,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
12749,"FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA",FAPEC,Privada,N,N,N,Faculdade,000000002918001,Jequié,BA,Ativa
10009,FAMAC - FACULDADE DE MACHADINHO DO OESTE,FAMAC,Privada,N,N,N,Faculdade,000000001100130,Machadinho D´Oeste,RO,Extinta
16194,Faculdade Gran Tietê,FGT,Privada,N,N,N,Faculdade,000000003505302,Barra Bonita,SP,Ativa
576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,Pública,N,N,N,Universidade,000000003136702,Juiz de Fora,MG,Ativa
4000,FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA,FAIP,Privada,N,N,N,Faculdade,000000003529005,Marília,SP,Ativa
23180,Escola Superior de Catalão,,Privada,N,N,N,Faculdade,000000005205109,Catalão,GO,Ativa
25277,UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA,UFDPAR,Pública,N,N,N,Universidade,000000002207702,Parnaíba,PI,Ativa
666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,Pública,N,N,N,Universidade,000000002910800,Feira de Santana,BA,Ativa
14220,Faculdade Presidente Antônio Carlos de Piraúba,FUNEES,Privada,N,N,N,Faculdade,000000003151305,Piraúba,MG,Extinta
19966,FACULDADE CAPITAL FEDERAL DE ITAPECERICA DA SERRA,FECAF,Privada,N,N,N,Faculdade,000000003522208,Itapecerica da Serra,SP,Extinta
22183,Faculdade Pitágoras de Cruz Das Almas,,Privada,N,N,N,Faculdade,000000002909802,Cruz das Almas,BA,Extinta
2184,FACULDADE CNEC GRAVATAÍ,null,Privada,S,N,N,Faculdade,000000004309209,Gravataí,RS,Ativa
1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,Pública,N,N,N,Universidade,000000003301009,Campos dos Goytacazes,RJ,Ativa
23130,Instituto de Desenvolvimento e Aprendizagem - IDEA São Luiz,IDEA São Luiz,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
1438,FACULDADES DE CAMPINAS,FACAMP,Privada,N,N,N,Faculdade,000000003509502,Campinas,SP,Ativa
5131,FACULDADE SENAC CAÇADOR,SENAC,Privada,N,N,N,Faculdade,000000004203006,Caçador,SC,Ativa
3427,Faculdade Dom Pedro II de Sergipe,DP II Sergipe,Privada,N,N,N,Faculdade,000000002803500,Lagarto,SE,Ativa
2154,INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA,ISAT,Privada,N,N,N,Faculdade,000000003304904,São Gonçalo,RJ,Ativa
1144,FACULDADE DE CIÊNCIAS HUMANAS,IMENSU,Privada,N,N,N,Faculdade,000000003528502,Mairiporã,SP,Ativa
3826,FACULDADE DE SALVADOR,null,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
1710,FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO,null,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,Privada,S,S,N,Universidade,000000003548500,Santos,SP,Ativa
21940,Faculdade Phorte de Educação e Tecnologia,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
24968,Faculdade Pitágoras de Paranaguá,,Privada,N,N,N,Faculdade,000000004118204,Paranaguá,PR,Ativa
3242,FACULDADE DE TECNOLOGIA E GESTÃO,FATEG,Privada,N,N,N,Faculdade,000000004104808,Cascavel,PR,Extinta
